order,batch,pathway_id,pathway_name,trial,disease,group,node_ref,element_type,slot,mods,mode,flags,assertion_id,assertion_class,schedule_bearing,source_value,source_used,source_depth,locator,date_consulted,library_value,classification,note
32,4,cm274,"Chemo, cystectomy, adjuvant nivolumab (CheckMate 274)",SWOG 8710 / CheckMate 274,gu,Bladder,n4.b1.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: High-risk cancer remained],Immunotherapy,cycles,,cm274:n4.b1.n0:agents,agents,Y,,,,,,,,
32,4,cm274,"Chemo, cystectomy, adjuvant nivolumab (CheckMate 274)",SWOG 8710 / CheckMate 274,gu,Bladder,n4.b1.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: High-risk cancer remained],Immunotherapy,cycles,,cm274:n4.b1.n0:cycle_length,cycle_length,Y,,,,,,,,
32,4,cm274,"Chemo, cystectomy, adjuvant nivolumab (CheckMate 274)",SWOG 8710 / CheckMate 274,gu,Bladder,n4.b1.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: High-risk cancer remained],Immunotherapy,cycles,,cm274:n4.b1.n0:n_cycles,n_cycles,Y,,,,,,,,
32,4,cm274,"Chemo, cystectomy, adjuvant nivolumab (CheckMate 274)",SWOG 8710 / CheckMate 274,gu,Bladder,pathway,pathway,Sequence of steps,,,,cm274:pathway:sequence,sequence,N,,,,,,,,
33,4,prostatectomy,"Radical prostatectomy, PSA surveillance, radiation only if PSA rises",ProtecT / ARTISTIC,gu,Prostate,n0,procedure,Procedure (Surgery),Surgery,,,prostatectomy:n0:procedure_identity,procedure_identity,N,,,,,,,,
33,4,prostatectomy,"Radical prostatectomy, PSA surveillance, radiation only if PSA rises",ProtecT / ARTISTIC,gu,Prostate,n1,interval,Interval: Healing after surgery,,,,prostatectomy:n1:interval_duration,interval_duration,Y,,,,,,,,
33,4,prostatectomy,"Radical prostatectomy, PSA surveillance, radiation only if PSA rises",ProtecT / ARTISTIC,gu,Prostate,n2,phase,Phase 1 (Surveillance; ongoing),Surveillance,ongoing,open-ended,prostatectomy:n2:agents,agents,Y,,,,,,,,
33,4,prostatectomy,"Radical prostatectomy, PSA surveillance, radiation only if PSA rises",ProtecT / ARTISTIC,gu,Prostate,n2,phase,Phase 1 (Surveillance; ongoing),Surveillance,ongoing,open-ended,prostatectomy:n2:frequency_text,frequency_text,N,,,,,,,,
33,4,prostatectomy,"Radical prostatectomy, PSA surveillance, radiation only if PSA rises",ProtecT / ARTISTIC,gu,Prostate,n3,phase,Phase 2 (Radiation; weekdays),Radiation,weekdays,optional; off by default,prostatectomy:n3:agents,agents,Y,,,,,,,,
33,4,prostatectomy,"Radical prostatectomy, PSA surveillance, radiation only if PSA rises",ProtecT / ARTISTIC,gu,Prostate,pathway,pathway,Sequence of steps,,,,prostatectomy:pathway:sequence,sequence,N,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n0,procedure,Procedure (Surgery),Surgery,,,ls022:n0:procedure_identity,procedure_identity,N,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n1,interval,Interval: Healing after surgery,,,,ls022:n1:interval_duration,interval_duration,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n2,phase,Phase 1 (Immunotherapy; cycles),Immunotherapy,cycles,,ls022:n2:agents,agents,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n2,phase,Phase 1 (Immunotherapy; cycles),Immunotherapy,cycles,,ls022:n2:cycle_length,cycle_length,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n2,phase,Phase 1 (Immunotherapy; cycles),Immunotherapy,cycles,,ls022:n2:n_cycles,n_cycles,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n3,phase,Phase 2 (Targeted therapy; daily),Targeted therapy,daily,concurrent,ls022:n3:agents,agents,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n3,phase,Phase 2 (Targeted therapy; daily),Targeted therapy,daily,concurrent,ls022:n3:duration,duration,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n4,phase,Phase 3 (Surveillance; ongoing),Surveillance,ongoing,open-ended,ls022:n4:agents,agents,Y,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,n4,phase,Phase 3 (Surveillance; ongoing),Surveillance,ongoing,open-ended,ls022:n4:frequency_text,frequency_text,N,,,,,,,,
34,4,ls022,"LITESPARK-022: nephrectomy, then pembrolizumab + belzutifan for a year",LITESPARK-022,gu,Kidney,pathway,pathway,Sequence of steps,,,,ls022:pathway:sequence,sequence,N,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional,imvigor011:n0:agents,agents,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional,imvigor011:n0:cycle_length,cycle_length,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional,imvigor011:n0:n_cycles,n_cycles,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional,imvigor011:n0:visit_days,visit_days,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n1,interval,Interval: Recovery before surgery,,,,imvigor011:n1:interval_duration,interval_duration,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n2,procedure,Procedure (Surgery),Surgery,,,imvigor011:n2:procedure_identity,procedure_identity,N,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n3,interval,Interval: Healing and first blood test,,,,imvigor011:n3:interval_duration,interval_duration,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4,decision,Decision 1,,,,imvigor011:n4:decision_condition,decision_condition,N,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4,decision,Decision 1,,,,imvigor011:n4:branch_set,branch_set,N,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4.b0.n0,phase,Phase 2 (Surveillance; ongoing) [branch: No cancer DNA detected],Surveillance,ongoing,open-ended,imvigor011:n4.b0.n0:agents,agents,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4.b0.n0,phase,Phase 2 (Surveillance; ongoing) [branch: No cancer DNA detected],Surveillance,ongoing,open-ended,imvigor011:n4.b0.n0:frequency_text,frequency_text,N,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4.b1.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: Cancer DNA detected],Immunotherapy,cycles,,imvigor011:n4.b1.n0:agents,agents,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4.b1.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: Cancer DNA detected],Immunotherapy,cycles,,imvigor011:n4.b1.n0:cycle_length,cycle_length,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,n4.b1.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: Cancer DNA detected],Immunotherapy,cycles,,imvigor011:n4.b1.n0:n_cycles,n_cycles,Y,,,,,,,,
35,4,imvigor011,"IMvigor011: cystectomy, ctDNA testing, atezolizumab if ctDNA-positive",IMvigor011,gu,Bladder,pathway,pathway,Sequence of steps,,,,imvigor011:pathway:sequence,sequence,N,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-short:n0:agents,agents,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-short:n0:cycle_length,cycle_length,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-short:n0:n_cycles,n_cycles,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-short:n0:visit_days,visit_days,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n1,phase,Phase 2 (Radiation; weekdays),Radiation,weekdays,,prostate-short:n1:agents,agents,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,concurrent,prostate-short:n2:agents,agents,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,concurrent,prostate-short:n2:cycle_length,cycle_length,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,concurrent,prostate-short:n2:n_cycles,n_cycles,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,concurrent,prostate-short:n2:visit_days,visit_days,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n3,phase,Phase 4 (Surveillance; ongoing),Surveillance,ongoing,open-ended,prostate-short:n3:agents,agents,Y,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,n3,phase,Phase 4 (Surveillance; ongoing),Surveillance,ongoing,open-ended,prostate-short:n3:frequency_text,frequency_text,N,,,,,,,,
36,4,prostate-short,Radiation + 4 months of ADT,RTOG 94-08,gu,Prostate,pathway,pathway,Sequence of steps,,,,prostate-short:pathway:sequence,sequence,N,,,,,,,,
37,4,trimodality,"Trimodality bladder preservation: TURBT, chemoradiation, surveillance",BC2001 / NCCN,gu,Bladder,n0,procedure,Procedure (Surgery),Surgery,,,trimodality:n0:procedure_identity,procedure_identity,N,,,,,,,,
37,4,trimodality,"Trimodality bladder preservation: TURBT, chemoradiation, surveillance",BC2001 / NCCN,gu,Bladder,n1,interval,Interval: Recovery,,,,trimodality:n1:interval_duration,interval_duration,Y,,,,,,,,
37,4,trimodality,"Trimodality bladder preservation: TURBT, chemoradiation, surveillance",BC2001 / NCCN,gu,Bladder,n2,phase,Phase 1 (Radiation; Chemotherapy; weekdays),Radiation; Chemotherapy,weekdays,,trimodality:n2:agents,agents,Y,,,,,,,,
37,4,trimodality,"Trimodality bladder preservation: TURBT, chemoradiation, surveillance",BC2001 / NCCN,gu,Bladder,n3,phase,Phase 2 (Surveillance; ongoing),Surveillance,ongoing,open-ended,trimodality:n3:agents,agents,Y,,,,,,,,
37,4,trimodality,"Trimodality bladder preservation: TURBT, chemoradiation, surveillance",BC2001 / NCCN,gu,Bladder,n3,phase,Phase 2 (Surveillance; ongoing),Surveillance,ongoing,open-ended,trimodality:n3:frequency_text,frequency_text,N,,,,,,,,
37,4,trimodality,"Trimodality bladder preservation: TURBT, chemoradiation, surveillance",BC2001 / NCCN,gu,Bladder,pathway,pathway,Sequence of steps,,,,trimodality:pathway:sequence,sequence,N,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n0,phase,Phase 1 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n0:agents,agents,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n0,phase,Phase 1 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n0:cycle_length,cycle_length,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n0,phase,Phase 1 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n0:n_cycles,n_cycles,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n0,phase,Phase 1 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n0:visit_days,visit_days,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n1,interval,Interval: Recovery before surgery,,,,ev303:n1:interval_duration,interval_duration,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n2,procedure,Procedure (Surgery),Surgery,,,ev303:n2:procedure_identity,procedure_identity,N,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n3,interval,Interval: Healing after surgery,,,,ev303:n3:interval_duration,interval_duration,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n4,phase,Phase 2 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n4:agents,agents,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n4,phase,Phase 2 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n4:cycle_length,cycle_length,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n4,phase,Phase 2 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n4:n_cycles,n_cycles,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n4,phase,Phase 2 (Targeted therapy; Immunotherapy; cycles),Targeted therapy; Immunotherapy,cycles,,ev303:n4:visit_days,visit_days,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n5,phase,Phase 3 (Immunotherapy; cycles),Immunotherapy,cycles,,ev303:n5:agents,agents,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n5,phase,Phase 3 (Immunotherapy; cycles),Immunotherapy,cycles,,ev303:n5:cycle_length,cycle_length,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,n5,phase,Phase 3 (Immunotherapy; cycles),Immunotherapy,cycles,,ev303:n5:n_cycles,n_cycles,Y,,,,,,,,
38,4,ev303,"KEYNOTE-905 / EV-303: enfortumab vedotin + pembrolizumab, cystectomy, EV + pembrolizumab",KEYNOTE-905 / EV-303,gu,Bladder,pathway,pathway,Sequence of steps,,,,ev303:pathway:sequence,sequence,N,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n0:agents,agents,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n0:cycle_length,cycle_length,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n0:n_cycles,n_cycles,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n0,phase,Phase 1 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n0:visit_days,visit_days,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n1,phase,Phase 2 (Radiation; weekdays),Radiation,weekdays,,prostate-long:n1:agents,agents,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n2:agents,agents,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n2:cycle_length,cycle_length,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n2:n_cycles,n_cycles,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n2,phase,Phase 3 (Hormone (endocrine) therapy; cycles),Hormone (endocrine) therapy,cycles,,prostate-long:n2:visit_days,visit_days,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n3,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default; concurrent,prostate-long:n3:agents,agents,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n3,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default; concurrent,prostate-long:n3:duration,duration,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n4,phase,Phase 5 (Surveillance; ongoing),Surveillance,ongoing,open-ended,prostate-long:n4:agents,agents,Y,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,n4,phase,Phase 5 (Surveillance; ongoing),Surveillance,ongoing,open-ended,prostate-long:n4:frequency_text,frequency_text,N,,,,,,,,
39,4,prostate-long,Radiation + 2–3 years of ADT (± abiraterone),EORTC 22961 / STAMPEDE,gu,Prostate,pathway,pathway,Sequence of steps,,,,prostate-long:pathway:sequence,sequence,N,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,niagara:n0:agents,agents,Y,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,niagara:n0:cycle_length,cycle_length,Y,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,niagara:n0:n_cycles,n_cycles,Y,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,niagara:n0:visit_days,visit_days,Y,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n1,interval,Interval: Recovery before surgery,,,,niagara:n1:interval_duration,interval_duration,Y,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n2,procedure,Procedure (Surgery),Surgery,,,niagara:n2:procedure_identity,procedure_identity,N,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n3,interval,Interval: Healing after surgery,,,,niagara:n3:interval_duration,interval_duration,Y,,,,,,,,
40,4,niagara,"NIAGARA: chemo + durvalumab, cystectomy, durvalumab",NIAGARA,gu,Bladder,n4,phase,Phase 2 (Immunotherapy; cycles),Immunotherapy,cycles,,niagara:n4:agents,agents,Y,,,,,,,,
