order,batch,pathway_id,pathway_name,trial,disease,group,node_ref,element_type,slot,mods,mode,flags,assertion_id,assertion_class,schedule_bearing,source_value,source_used,source_depth,locator,date_consulted,library_value,classification,note
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n0,procedure,Procedure (Surgery),Surgery,,,genomic:n0:procedure_identity,procedure_identity,N,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n1,interval,Interval: Healing and test results,,,,genomic:n1:interval_duration,interval_duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2,decision,Decision 1,,,,genomic:n2:decision_condition,decision_condition,N,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2,decision,Decision 1,,,,genomic:n2:branch_set,branch_set,N,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n0,phase,Phase 1 (Chemotherapy; cycles) [branch: Chemotherapy would be beneficial],Chemotherapy,cycles,optional,genomic:n2.b0.n0:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n0,phase,Phase 1 (Chemotherapy; cycles) [branch: Chemotherapy would be beneficial],Chemotherapy,cycles,optional,genomic:n2.b0.n0:cycle_length,cycle_length,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n0,phase,Phase 1 (Chemotherapy; cycles) [branch: Chemotherapy would be beneficial],Chemotherapy,cycles,optional,genomic:n2.b0.n0:n_cycles,n_cycles,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n1,phase,Phase 2 (Chemotherapy; cycles) [branch: Chemotherapy would be beneficial],Chemotherapy,cycles,optional; off by default,genomic:n2.b0.n1:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n1,phase,Phase 2 (Chemotherapy; cycles) [branch: Chemotherapy would be beneficial],Chemotherapy,cycles,optional; off by default,genomic:n2.b0.n1:cycle_length,cycle_length,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n1,phase,Phase 2 (Chemotherapy; cycles) [branch: Chemotherapy would be beneficial],Chemotherapy,cycles,optional; off by default,genomic:n2.b0.n1:n_cycles,n_cycles,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n2,phase,Phase 3 (Radiation; weekdays) [branch: Chemotherapy would be beneficial],Radiation,weekdays,optional,genomic:n2.b0.n2:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n3,phase,Phase 4 (Hormone (endocrine) therapy; daily) [branch: Chemotherapy would be beneficial],Hormone (endocrine) therapy,daily,,genomic:n2.b0.n3:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n3,phase,Phase 4 (Hormone (endocrine) therapy; daily) [branch: Chemotherapy would be beneficial],Hormone (endocrine) therapy,daily,,genomic:n2.b0.n3:duration,duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n4,phase,Phase 5 (Targeted therapy; daily) [branch: Chemotherapy would be beneficial],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b0.n4:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n4,phase,Phase 5 (Targeted therapy; daily) [branch: Chemotherapy would be beneficial],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b0.n4:duration,duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n5,phase,Phase 6 (Targeted therapy; daily) [branch: Chemotherapy would be beneficial],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b0.n5:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b0.n5,phase,Phase 6 (Targeted therapy; daily) [branch: Chemotherapy would be beneficial],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b0.n5:duration,duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n0,phase,Phase 7 (Radiation; weekdays) [branch: Chemotherapy would not add benefit],Radiation,weekdays,optional,genomic:n2.b1.n0:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n1,phase,Phase 8 (Hormone (endocrine) therapy; daily) [branch: Chemotherapy would not add benefit],Hormone (endocrine) therapy,daily,,genomic:n2.b1.n1:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n1,phase,Phase 8 (Hormone (endocrine) therapy; daily) [branch: Chemotherapy would not add benefit],Hormone (endocrine) therapy,daily,,genomic:n2.b1.n1:duration,duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n2,phase,Phase 9 (Targeted therapy; daily) [branch: Chemotherapy would not add benefit],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b1.n2:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n2,phase,Phase 9 (Targeted therapy; daily) [branch: Chemotherapy would not add benefit],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b1.n2:duration,duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n3,phase,Phase 10 (Targeted therapy; daily) [branch: Chemotherapy would not add benefit],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b1.n3:agents,agents,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",n2.b1.n3,phase,Phase 10 (Targeted therapy; daily) [branch: Chemotherapy would not add benefit],Targeted therapy,daily,optional; off by default; concurrent,genomic:n2.b1.n3:duration,duration,Y,,,,,,,,
2,1,genomic,"Surgery, genomic test (Oncotype DX / MammaPrint), then chemotherapy only if the test shows benefit (choose TC or dose-dense AC-T)",TAILORx / RxPONDER / MINDACT,breast,"HR-positive, HER2-negative",pathway,pathway,Sequence of steps,,,,genomic:pathway:sequence,sequence,N,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n0,phase,Phase 1 (Targeted therapy; cycles),Targeted therapy,cycles,,db11:n0:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n0,phase,Phase 1 (Targeted therapy; cycles),Targeted therapy,cycles,,db11:n0:cycle_length,cycle_length,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n0,phase,Phase 1 (Targeted therapy; cycles),Targeted therapy,cycles,,db11:n0:n_cycles,n_cycles,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n1,phase,Phase 2 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,db11:n1:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n1,phase,Phase 2 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,db11:n1:cycle_length,cycle_length,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n1,phase,Phase 2 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,db11:n1:n_cycles,n_cycles,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n1,phase,Phase 2 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,db11:n1:visit_days,visit_days,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n2,interval,Interval: Recovery before surgery,,,,db11:n2:interval_duration,interval_duration,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n3,procedure,Procedure (Surgery),Surgery,,,db11:n3:procedure_identity,procedure_identity,N,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n4,interval,Interval: Healing after surgery,,,,db11:n4:interval_duration,interval_duration,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5,decision,Decision 1,,,,db11:n5:decision_condition,decision_condition,N,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5,decision,Decision 1,,,,db11:n5:branch_set,branch_set,N,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b0.n0,phase,Phase 3 (Targeted therapy; cycles) [branch: No remaining cancer (complete response)],Targeted therapy,cycles,,db11:n5.b0.n0:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b0.n0,phase,Phase 3 (Targeted therapy; cycles) [branch: No remaining cancer (complete response)],Targeted therapy,cycles,,db11:n5.b0.n0:cycle_length,cycle_length,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b0.n0,phase,Phase 3 (Targeted therapy; cycles) [branch: No remaining cancer (complete response)],Targeted therapy,cycles,,db11:n5.b0.n0:n_cycles,n_cycles,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b0.n1,phase,Phase 4 (Radiation; weekdays) [branch: No remaining cancer (complete response)],Radiation,weekdays,optional; concurrent,db11:n5.b0.n1:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b0.n2,phase,Phase 5 (Hormone (endocrine) therapy; daily) [branch: No remaining cancer (complete response)],Hormone (endocrine) therapy,daily,optional; off by default; concurrent,db11:n5.b0.n2:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b0.n2,phase,Phase 5 (Hormone (endocrine) therapy; daily) [branch: No remaining cancer (complete response)],Hormone (endocrine) therapy,daily,optional; off by default; concurrent,db11:n5.b0.n2:duration,duration,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b1.n0,phase,Phase 6 (Targeted therapy; cycles) [branch: Some cancer remained],Targeted therapy,cycles,,db11:n5.b1.n0:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b1.n0,phase,Phase 6 (Targeted therapy; cycles) [branch: Some cancer remained],Targeted therapy,cycles,,db11:n5.b1.n0:cycle_length,cycle_length,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b1.n0,phase,Phase 6 (Targeted therapy; cycles) [branch: Some cancer remained],Targeted therapy,cycles,,db11:n5.b1.n0:n_cycles,n_cycles,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b1.n1,phase,Phase 7 (Radiation; weekdays) [branch: Some cancer remained],Radiation,weekdays,optional; concurrent,db11:n5.b1.n1:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b1.n2,phase,Phase 8 (Hormone (endocrine) therapy; daily) [branch: Some cancer remained],Hormone (endocrine) therapy,daily,optional; off by default; concurrent,db11:n5.b1.n2:agents,agents,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,n5.b1.n2,phase,Phase 8 (Hormone (endocrine) therapy; daily) [branch: Some cancer remained],Hormone (endocrine) therapy,daily,optional; off by default; concurrent,db11:n5.b1.n2:duration,duration,Y,,,,,,,,
3,1,db11,"DESTINY-Breast11: T-DXd then THP, surgery, HER2 therapy",DESTINY-Breast11,breast,HER2-positive,pathway,pathway,Sequence of steps,,,,db11:pathway:sequence,sequence,N,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n0,procedure,Procedure (Surgery),Surgery,,,natalee:n0:procedure_identity,procedure_identity,N,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n1,interval,Interval: Healing after surgery,,,,natalee:n1:interval_duration,interval_duration,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,natalee:n2:agents,agents,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,natalee:n2:cycle_length,cycle_length,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,natalee:n2:n_cycles,n_cycles,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,natalee:n3:agents,agents,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,natalee:n3:cycle_length,cycle_length,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,natalee:n3:n_cycles,n_cycles,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n4,phase,Phase 3 (Radiation; weekdays),Radiation,weekdays,optional,natalee:n4:agents,agents,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n5,phase,Phase 4 (Hormone (endocrine) therapy; Targeted therapy; daily),Hormone (endocrine) therapy; Targeted therapy,daily,,natalee:n5:agents,agents,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n5,phase,Phase 4 (Hormone (endocrine) therapy; Targeted therapy; daily),Hormone (endocrine) therapy; Targeted therapy,daily,,natalee:n5:duration,duration,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n6,phase,Phase 5 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,,natalee:n6:agents,agents,Y,,,,,,,,
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",n6,phase,Phase 5 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,,natalee:n6:duration,duration,Y,,,,,,,,
